Plot,Time,Feeder Y/N,Direction,Transect,Meter,Invasive,Veg Type,Species,Height,Browse,Browse percentage,Bite count,Total stems,Family,,Notes
LV1,2018,Y,NW,3,27,native,Forb,Goldenrod,60,,,,,Asteraceae,,
LV1,2018,Y,NW,3,27,native,Vine,Blackberry,100,,,,,Rosaceae,,
LV1,2018,Y,NW,3,27,Invasive,Vine,Japanese Honeysuckle,10,,,,,Caprifoliaceae,,
LV1,2018,Y,NW,3,28,Invasive,Vine,Japanese Honeysuckle,45,,,,,Caprifoliaceae,,
LV1,2018,Y,NW,3,28,Native,Tree,Winged Elm,80,,,,,Ulmaceae,,
LV1,2018,Y,NW,3,29,Invasive,Vine,Japanese Honeysuckle,1,,,,,Caprifoliaceae,,
LV1,2018,Y,NW,3,29,native,Vine,Blackberry,90,,,,,Rosaceae,,
LV1,2018,Y,NW,3,30,Native,Vine,Virginia Creeper,10,,,,,Vitaceae,,
LV1,2018,Y,NW,3,30,Invasive,Vine,Japanese Honeysuckle,5,,,,,Caprifoliaceae,,
LV1,2018,Y,NW,3,31,Invasive,Vine,Japanese Honeysuckle,5,,,,,Caprifoliaceae,,
LV1,2018,Y,NW,3,32,Invasive,Vine,Japanese Honeysuckle,85,,,,,Caprifoliaceae,,
LV1,2018,Y,NW,3,32,native,Vine,Blackberry,60,,,,,Rosaceae,,
LV1,2018,Y,NW,3,33,Invasive,Vine,Japanese Honeysuckle,20,,,,,Caprifoliaceae,,
LV1,2018,Y,NW,3,34,Invasive,Vine,Japanese Honeysuckle,20,,,,,Caprifoliaceae,,
LV1,2018,Y,NW,3,35,Invasive,Vine,Japanese Honeysuckle,15,,,,,Caprifoliaceae,,
LV1,2018,Y,NW,3,36,Invasive,Vine,Japanese Honeysuckle,10,,,,,Caprifoliaceae,,
LV1,2018,Y,NW,3,36,native,Vine,Blackberry,90,,,,,Rosaceae,,
LV1,2018,Y,NW,3,37,Invasive,Vine,Japanese Honeysuckle,20,,,,,Caprifoliaceae,,
LV1,2018,Y,NW,3,38,Invasive,Vine,Japanese Honeysuckle,20,,,,,Caprifoliaceae,,
LV1,2018,Y,NW,3,39,Native,Vine,Virginia Creeper,5,,,,,Vitaceae,,
LV1,2018,Y,NW,3,39,native,Vine,Blackberry,30,,,,,Rosaceae,,
LV1,2018,Y,NW,3,40,Invasive,Vine,Japanese Honeysuckle,50,,,,,Caprifoliaceae,,
LV1,2018,Y,NW,3,41,Invasive,Vine,Japanese Honeysuckle,40,,,,,Caprifoliaceae,,
LV1,2018,Y,NW,3,42,na,bare ground,Bare Ground,0,,,,,inanimate,,
LV1,2018,Y,NW,3,43,Invasive,Vine,Japanese Honeysuckle,90,,,,,Caprifoliaceae,,
LV1,2018,Y,NW,3,43,native,Vine,Blackberry,60,,,,,Rosaceae,,
LV1,2018,Y,NW,3,44,Invasive,Vine,Japanese Honeysuckle,30,,,,,Caprifoliaceae,,
LV1,2018,Y,NW,3,45,Invasive,Vine,Japanese Honeysuckle,10,,,,,Caprifoliaceae,,
LV1,2018,Y,NW,3,45,native,Tree,Green Ash,190,,,,,Oleaceae,,
LV1,2018,Y,NW,3,46,native,Tree,Green Ash,150,,,,,Oleaceae,,
LV1,2018,Y,NW,3,46,Native,Tree,Winged Elm,160,,,,,Ulmaceae,,
LV1,2018,Y,NW,3,47,Native,Tree,Winged Elm,130,,,,,Ulmaceae,,
LV1,2018,Y,NW,3,48,Native,Tree,Winged Elm,160,,,,,Ulmaceae,,
LV1,2018,Y,NW,3,48,native,Tree,Red Maple,90,,,,,Aceraceae,,
LV1,2018,Y,NW,3,49,native,Tree,Red Maple,150,,,,,Aceraceae,,
LV1,2018,Y,NW,3,49,Invasive,Vine,Japanese Honeysuckle,50,,,,,Caprifoliaceae,,
LV1,2018,Y,NW,3,50,Invasive,Vine,Japanese Honeysuckle,30,,,,,Caprifoliaceae,,
LV1,2018,Y,NW,3,50,native,Forb,Goldenrod,45,,,,,Asteraceae,,
LV1,2018,N,SE,2,1,native,grass,Dichanthelium,5,,,,,Poaceae,,
LV1,2018,N,SE,2,2,na,bare ground,Bare Ground,0,,,,,inanimate,,
LV1,2018,N,SE,2,3,native,grass,Dichanthelium,1,,,,,Poaceae,,
LV1,2018,N,SE,2,4,Invasive,Vine,Japanese Honeysuckle,30,,,,,Caprifoliaceae,,
LV1,2018,N,SE,2,4,native,Vine,Dewberry,30,,,,,Rosaceae,,
LV1,2018,N,SE,2,5,Native,Forb,Yellow Woodsorrel,10,,,,,Oxalidaceae,,
LV1,2018,N,SE,2,6,native,Tree,Red Maple,120,,,,,Aceraceae,,
LV1,2018,N,SE,2,7,na,bare ground,Bare Ground,0,,,,,inanimate,,
LV1,2018,N,SE,2,8,na,bare ground,Bare Ground,0,,,,,inanimate,,
LV1,2018,N,SE,2,9,native,grass,Dichanthelium,10,,,,,Poaceae,,
LV1,2018,N,SE,2,10,native,grass,Dichanthelium,10,,,,,Poaceae,,
LV1,2018,N,SE,2,11,na,bare ground,Bare Ground,0,,,,,inanimate,,
LV1,2018,N,SE,2,12,na,bare ground,Bare Ground,0,,,,,inanimate,,
LV1,2018,N,SE,2,13,na,bare ground,Bare Ground,0,,,,,inanimate,,
LV1,2018,N,SE,2,14,native,grass,Sedge,10,,,,,Cyperaceae,,
LV1,2018,N,SE,2,15,na,bare ground,Bare Ground,0,,,,,inanimate,,
LV1,2018,N,SE,2,16,na,bare ground,Bare Ground,0,,,,,inanimate,,
LV1,2018,N,SE,2,17,na,bare ground,Bare Ground,0,,,,,inanimate,,
LV1,2018,N,SE,2,18,Invasive,Vine,Japanese Honeysuckle,15,,,,,Caprifoliaceae,,
LV1,2018,N,SE,2,19,Invasive,Vine,Japanese Honeysuckle,10,,,,,Caprifoliaceae,,
LV1,2018,N,SE,2,20,Native,Tree,Sweetgum,30,,,,,Hammamelidaceae,,
LV1,2018,N,SE,2,21,Native,Tree,Sweetgum,150,,,,,Hammamelidaceae,,
LV1,2018,N,SE,2,22,native,Vine,Dewberry,10,,,,,Rosaceae,,
LV1,2018,N,SE,2,23,Native,Tree,Sweetgum,100,,,,,Hammamelidaceae,,
LV1,2018,N,SE,2,24,native,Vine,Muscadine,5,,,,,Vitaceae,,
LV1,2018,N,SE,2,24,Native,Tree,Sweetgum,70,,,,,Hammamelidaceae,,
LV1,2018,N,SE,2,25,native,Tree,Red Maple,25,,,,,Aceraceae,,
LV1,2018,N,SE,2,26,native,Vine,Blackberry,50,,,,,Rosaceae,,
LV1,2018,N,SE,2,27,native,grass,Dichanthelium,5,,,,,Poaceae,,
LV1,2018,N,SE,2,27,Invasive,Vine,Japanese Honeysuckle,5,,,,,Caprifoliaceae,,
LV1,2018,N,SE,2,28,Invasive,Vine,Japanese Honeysuckle,65,,,,,Caprifoliaceae,,
LV1,2018,N,SE,2,28,native,shrub,American Beautyberry,60,,,,,Lamiaceae,,
LV1,2018,N,SE,2,29,native,shrub,American Beautyberry,70,,,,,Lamiaceae,,
LV1,2018,N,SE,2,29,Invasive,Vine,Japanese Honeysuckle,20,,,,,Caprifoliaceae,,
LV1,2018,N,SE,2,30,native,grass,Dichanthelium,10,,,,,Poaceae,,
LV1,2018,N,SE,2,31,Invasive,Vine,Japanese Honeysuckle,30,,,,,Caprifoliaceae,,
LV1,2018,N,SE,2,31,native,Vine,Blackberry,20,,,,,Rosaceae,,
LV1,2018,N,SE,2,32,na,bare ground,Bare Ground,0,,,,,inanimate,,
LV1,2018,N,SE,2,33,na,bare ground,Bare Ground,0,,,,,inanimate,,
LV1,2018,N,SE,2,34,native,grass,Spike Grass,10,,,,,Poaceae,,
LV1,2018,N,SE,2,35,native,grass,Spike Grass,20,,,,,Poaceae,,
LV1,2018,N,SE,2,36,na,bare ground,Bare Ground,0,,,,,inanimate,,
LV1,2018,N,SE,2,37,na,bare ground,Bare Ground,0,,,,,inanimate,,
LV1,2018,N,SE,2,38,na,bare ground,Bare Ground,0,,,,,inanimate,,
LV1,2018,N,SE,2,39,na,bare ground,Bare Ground,0,,,,,inanimate,,
LV1,2018,N,SE,2,40,native,Vine,Poison Ivy,10,,,,,Anacardiaceae,,
LV1,2018,N,SE,2,40,Native,Tree,Sweetgum,60,,,,,Hammamelidaceae,,
LV1,2018,N,SE,2,41,native,Vine,Poison Ivy,15,,,,,Anacardiaceae,,
LV1,2018,N,SE,2,42,native,Vine,Poison Ivy,10,,,,,Anacardiaceae,,
LV1,2018,N,SE,2,43,native,Vine,Poison Ivy,25,,,,,Anacardiaceae,,
LV1,2018,N,SE,2,44,native,Vine,Poison Ivy,20,,,,,Anacardiaceae,,
LV1,2018,N,SE,2,45,native,Vine,Poison Ivy,35,,,,,Anacardiaceae,,
LV1,2018,N,SE,2,46,na,bare ground,Bare Ground,0,,,,,inanimate,,
LV1,2018,N,SE,2,47,na,bare ground,Bare Ground,0,,,,,inanimate,,
LV1,2018,N,SE,2,48,Invasive,Vine,Japanese Honeysuckle,2,,,,,Caprifoliaceae,,
LV1,2018,N,SE,2,49,na,bare ground,Bare Ground,0,,,,,inanimate,,
LV1,2018,N,SE,2,50,na,bare ground,Bare Ground,0,,,,,inanimate,,
LV1,2018,N,NE,1,1,Invasive,Vine,Japanese Honeysuckle,70,,,,,Caprifoliaceae,,
LV1,2018,N,NE,1,1,Native,Tree,Winged Elm,140,,,,,Ulmaceae,,
LV1,2018,N,NE,1,2,Native,Tree,Winged Elm,150,,,,,Ulmaceae,,
LV1,2018,N,NE,1,3,Native,Tree,Winged Elm,130,,,,,Ulmaceae,,
LV1,2018,N,NE,1,4,na,bare ground,Bare Ground,0,,,,,inanimate,,
LV1,2018,N,NE,1,5,na,bare ground,Bare Ground,0,,,,,inanimate,,
LV1,2018,N,NE,1,6,na,bare ground,Bare Ground,0,,,,,inanimate,,
LV1,2018,N,NE,1,7,native,Vine,Climbing Hempvine,20,,,,,Apocynaceae,,
LV1,2018,N,NE,1,7,native,grass,Dichanthelium,25,,,,,Poaceae,,
LV1,2018,N,NE,1,8,native,grass,Sedge,20,,,,,Cyperaceae,,
LV1,2018,N,NE,1,9,na,bare ground,Bare Ground,0,,,,,inanimate,,
LV1,2018,N,NE,1,10,native,grass,Dichanthelium,10,,,,,Poaceae,,
LV1,2018,N,NE,1,10,native,grass,Purpletop,90,,,,,Poaceae,,
LV1,2018,N,NE,1,11,native,Vine,Climbing Hempvine,5,,,,,Apocynaceae,,
LV1,2018,N,NE,1,12,na,bare ground,Bare Ground,0,,,,,inanimate,,
LV1,2018,N,NE,1,13,Native,Tree,Turkey Oak,25,,,,,Fagaceae,,
LV1,2018,N,NE,1,14,na,bare ground,Bare Ground,0,,,,,inanimate,,
LV1,2018,N,NE,1,15,Native,Tree,Winged Elm,80,,,,,Ulmaceae,,
LV1,2018,N,NE,1,16,na,bare ground,Bare Ground,0,,,,,inanimate,,
LV1,2018,N,NE,1,17,na,bare ground,Bare Ground,0,,,,,inanimate,,
LV1,2018,N,NE,1,18,Native,Tree,Winged Elm,150,,,,,Ulmaceae,,
LV1,2018,N,NE,1,19,native,Tree,Blackjack Oak,30,,,,,Fagaceae,,
LV1,2018,N,NE,1,19,Invasive,Vine,Japanese Honeysuckle,10,,,,,Caprifoliaceae,,
LV1,2018,N,NE,1,20,na,bare ground,Bare Ground,0,,,,,inanimate,,
LV1,2018,N,NE,1,21,Invasive,Vine,Japanese Honeysuckle,5,,,,,Caprifoliaceae,,
LV1,2018,N,NE,1,21,native,Tree,Red Maple,150,,,,,Aceraceae,,
LV1,2018,N,NE,1,22,native,Tree,Red Maple,140,,,,,Aceraceae,,
LV1,2018,N,NE,1,22,native,Vine,Crossvine,40,,,,,Bignoniaceae,,
LV1,2018,N,NE,1,23,Invasive,Vine,Japanese Honeysuckle,15,,,,,Caprifoliaceae,,
LV1,2018,N,NE,1,23,native,Tree,Red Maple,130,,,,,Aceraceae,,
LV1,2018,N,NE,1,24,native,Tree,Blackjack Oak,40,,,,,Fagaceae,,
LV1,2018,N,NE,1,24,Invasive,Vine,Japanese Honeysuckle,30,,,,,Caprifoliaceae,,
LV1,2018,N,NE,1,25,native,grass,Spike Grass,20,,,,,Poaceae,,
LV1,2018,N,NE,1,25,Native,Forb,Yellow Woodsorrel,25,,,,,Oxalidaceae,,
LV1,2018,N,NE,1,26,native,grass,Spike Grass,10,,,,,Poaceae,,
LV1,2018,N,NE,1,26,Invasive,Vine,Japanese Honeysuckle,15,,,,,Caprifoliaceae,,
LV1,2018,N,NE,1,26,native,Vine,Smilax,20,,,,,Smilacaceae,,
LV1,2018,N,NE,1,27,native,Vine,Muscadine,150,,,,,Vitaceae,,
LV1,2018,N,NE,1,27,native,Tree,Post Oak,85,,,,,Fagaceae,,
LV1,2018,N,NE,1,28,Invasive,Vine,Japanese Honeysuckle,100,,,,,Caprifoliaceae,,
LV1,2018,N,NE,1,29,na,bare ground,Bare Ground,0,,,,,inanimate,,
LV1,2018,N,NE,1,30,native,Vine,Muscadine,10,,,,,Vitaceae,,
LV1,2018,N,NE,1,30,Native,Tree,Winged Elm,110,,,,,Ulmaceae,,
LV1,2018,N,NE,1,31,Invasive,Vine,Japanese Honeysuckle,20,,,,,Caprifoliaceae,,
LV1,2018,N,NE,1,31,native,Vine,Poison Ivy,15,,,,,Anacardiaceae,,
LV1,2018,N,NE,1,32,native,Vine,Muscadine,1,,,,,Vitaceae,,
LV1,2018,N,NE,1,33,na,bare ground,Bare Ground,0,,,,,inanimate,,
LV1,2018,N,NE,1,34,native,grass,Dichanthelium,10,,,,,Poaceae,,
LV1,2018,N,NE,1,35,native,Vine,Muscadine,50,,,,,Vitaceae,,
LV1,2018,N,NE,1,35,Invasive,Vine,Japanese Honeysuckle,10,,,,,Caprifoliaceae,,
LV1,2018,N,NE,1,36,native,Tree,Loblolly Pine,70,,,,,Pinaceae,,
LV1,2018,N,NE,1,37,native,Tree,Loblolly Pine,60,,,,,Pinaceae,,
LV1,2018,N,NE,1,37,native,Tree,Red Maple,70,,,,,Aceraceae,,
LV1,2018,N,NE,1,37,Invasive,Vine,Japanese Honeysuckle,45,,,,,Caprifoliaceae,,
LV1,2018,N,NE,1,38,native,Vine,Muscadine,20,,,,,Vitaceae,,
LV1,2018,N,NE,1,39,native,Vine,Muscadine,70,,,,,Vitaceae,,
LV1,2018,N,NE,1,39,Invasive,Vine,Japanese Honeysuckle,15,,,,,Caprifoliaceae,,
LV1,2018,N,NE,1,40,native,Vine,Poison Ivy,20,,,,,Anacardiaceae,,
LV1,2018,N,NE,1,40,native,Tree,Red Maple,150,,,,,Aceraceae,,
LV1,2018,N,NE,1,41,native,Tree,Red Maple,70,,,,,Aceraceae,,
LV1,2018,N,NE,1,42,na,bare ground,Bare Ground,0,,,,,inanimate,,
LV1,2018,N,NE,1,43,na,bare ground,Bare Ground,0,,,,,inanimate,,
LV1,2018,N,NE,1,44,na,bare ground,Bare Ground,0,,,,,inanimate,,
LV1,2018,N,NE,1,45,native,Tree,Red Maple,150,,,,,Aceraceae,,
LV1,2018,N,NE,1,46,native,Tree,Blackjack Oak,90,,,,,Fagaceae,,
LV1,2018,N,NE,1,47,native,Forb,Goldenrod,65,,,,,Asteraceae,,
LV1,2018,N,NE,1,47,native,Forb,Goldenrod,25,,,,,Asteraceae,,
LV1,2018,N,NE,1,48,native,Forb,Goldenrod,60,,,,,Asteraceae,,
LV1,2018,N,NE,1,48,native,Tree,Blackjack Oak,80,,,,,Fagaceae,,
LV1,2018,N,NE,1,49,Native,Tree,Winged Elm,130,,,,,Ulmaceae,,
LV1,2018,N,NE,1,50,na,bare ground,Bare Ground,0,,,,,inanimate,,
LV1,2018,N,SW,4,1,native,grass,Dichanthelium,20,,,,,Poaceae,,
LV1,2018,N,SW,4,1,native,Tree,Loblolly Pine,40,,,,,Pinaceae,,
LV1,2018,N,SW,4,2,native,grass,Dichanthelium,10,,,,,Poaceae,,
LV1,2018,N,SW,4,2,Native,Forb,Yellow Woodsorrel,10,,,,,Oxalidaceae,,
LV1,2018,N,SW,4,3,native,grass,Dichanthelium,40,,,,,Poaceae,,
LV1,2018,N,SW,4,3,Native,Tree,Winged Elm,150,,,,,Ulmaceae,,
LV1,2018,N,SW,4,4,native,grass,Dichanthelium,10,,,,,Poaceae,,
LV1,2018,N,SW,4,5,native,grass,Dichanthelium,5,,,,,Poaceae,,
LV1,2018,N,SW,4,6,native,grass,Dichanthelium,20,,,,,Poaceae,,
LV1,2018,N,SW,4,7,Invasive,Vine,Japanese Honeysuckle,10,,,,,Caprifoliaceae,,
LV1,2018,N,SW,4,7,native,grass,Dichanthelium,60,,,,,Poaceae,,
LV1,2018,N,SW,4,8,Invasive,Vine,Japanese Honeysuckle,20,,,,,Caprifoliaceae,,
LV1,2018,N,SW,4,8,native,grass,Dichanthelium,5,,,,,Poaceae,,
LV1,2018,N,SW,4,9,native,Forb,Goldenrod,35,,,,,Asteraceae,,
LV1,2018,N,SW,4,9,Invasive,Vine,Japanese Honeysuckle,50,,,,,Caprifoliaceae,,
LV1,2018,N,SW,4,9,Native,Tree,Winged Elm,50,,,,,Ulmaceae,,
LV1,2018,N,SW,4,10,Invasive,Forb,Sericea Lespedeza,25,,,,,Fabaceae,,
LV1,2018,N,SW,4,10,native,grass,Spike Grass,25,,,,,Poaceae,,
LV1,2018,N,SW,4,11,Invasive,Vine,Japanese Honeysuckle,15,,,,,Caprifoliaceae,,
LV1,2018,N,SW,4,12,native,grass,Spike Grass,30,,,,,Poaceae,,
LV1,2018,N,SW,4,13,native,Tree,Mockernut Hickory,60,,,,,Juglandaceae,,
LV1,2018,N,SW,4,14,Native,Tree,Turkey Oak,30,,,,,Fagaceae,,
LV1,2018,N,SW,4,14,Invasive,Vine,Japanese Honeysuckle,30,,,,,Caprifoliaceae,,
LV1,2018,N,SW,4,15,na,bare ground,Bare Ground,0,,,,,inanimate,,
LV1,2018,N,SW,4,16,Native,Tree,Winged Elm,150,,,,,Ulmaceae,,
LV1,2018,N,SW,4,17,Invasive,Vine,Japanese Honeysuckle,20,,,,,Caprifoliaceae,,
LV1,2018,N,SW,4,18,native,Forb,elephants-foot,30,,,,,Asteraceae,,
LV1,2018,N,SW,4,18,Native,Tree,Turkey Oak,40,,,,,Fagaceae,,
LV1,2018,N,SW,4,19,Native,Tree,Winged Elm,150,,,,,Ulmaceae,,
LV1,2018,N,SW,4,20,native,Tree,Blackjack Oak,20,,,,,Fagaceae,,
LV1,2018,N,SW,4,21,Invasive,Vine,Japanese Honeysuckle,30,,,,,Caprifoliaceae,,
LV1,2018,N,SW,4,21,native,grass,Silver Plumegrass,20,,,,,Poaceae,,
LV1,2018,N,SW,4,22,Invasive,Vine,Japanese Honeysuckle,15,,,,,Caprifoliaceae,,
LV1,2018,N,SW,4,22,native,grass,Silver Plumegrass,100,,,,,Poaceae,,
LV1,2018,N,SW,4,23,native,grass,Silver Plumegrass,40,,,,,Poaceae,,
LV1,2018,N,SW,4,23,native,Forb,Goldenrod,40,,,,,Asteraceae,,
LV1,2018,N,SW,4,23,Invasive,Vine,Japanese Honeysuckle,20,,,,,Caprifoliaceae,,
LV1,2018,N,SW,4,24,Invasive,Vine,Japanese Honeysuckle,30,,,,,Caprifoliaceae,,
LV1,2018,N,SW,4,24,native,Vine,Poison Ivy,20,,,,,Anacardiaceae,,
LV1,2018,N,SW,4,24,native,grass,Silver Plumegrass,130,,,,,Poaceae,,
LV1,2018,N,SW,4,25,native,grass,Silver Plumegrass,65,,,,,Poaceae,,
LV1,2018,N,SW,4,25,native,grass,Dichanthelium,10,,,,,Poaceae,,
LV1,2018,N,SW,4,25,Invasive,Vine,Japanese Honeysuckle,15,,,,,Caprifoliaceae,,
LV1,2018,N,SW,4,26,Invasive,Vine,Japanese Honeysuckle,10,,,,,Caprifoliaceae,,
LV1,2018,N,SW,4,27,Native,Tree,Sweetgum,120,,,,,Hammamelidaceae,,
LV1,2018,N,SW,4,28,na,bare ground,Bare Ground,0,,,,,inanimate,,
LV1,2018,N,SW,4,29,Invasive,Vine,Japanese Honeysuckle,15,,,,,Caprifoliaceae,,
LV1,2018,N,SW,4,30,Native,Tree,Sweetgum,20,,,,,Hammamelidaceae,,
LV1,2018,N,SW,4,30,Invasive,Vine,Japanese Honeysuckle,10,,,,,Caprifoliaceae,,
LV1,2018,N,SW,4,31,native,grass,Dichanthelium,30,,,,,Poaceae,,
LV1,2018,N,SW,4,31,Invasive,Vine,Japanese Honeysuckle,15,,,,,Caprifoliaceae,,
LV1,2018,N,SW,4,32,Native,Tree,Sweetgum,80,,,,,Hammamelidaceae,,
LV1,2018,N,SW,4,32,Invasive,Vine,Japanese Honeysuckle,10,,,,,Caprifoliaceae,,
LV1,2018,N,SW,4,33,Invasive,Vine,Japanese Honeysuckle,5,,,,,Caprifoliaceae,,
LV1,2018,N,SW,4,34,Native,Tree,Winged Elm,150,,,,,Ulmaceae,,
LV1,2018,N,SW,4,35,na,bare ground,Bare Ground,0,,,,,inanimate,,
LV1,2018,N,SW,4,36,Invasive,Vine,Japanese Honeysuckle,10,,,,,Caprifoliaceae,,
LV1,2018,N,SW,4,36,native,Tree,Blackjack Oak,120,,,,,Fagaceae,,
LV1,2018,N,SW,4,37,na,bare ground,Bare Ground,0,,,,,inanimate,,
LV1,2018,N,SW,4,38,native,Vine,Muscadine,10,,,,,Vitaceae,,
LV1,2018,N,SW,4,38,Invasive,Vine,Japanese Honeysuckle,20,,,,,Caprifoliaceae,,
LV1,2018,N,SW,4,38,Native,Tree,Sweetgum,70,,,,,Hammamelidaceae,,
LV1,2018,N,SW,4,39,native,Vine,Muscadine,10,,,,,Vitaceae,,
LV1,2018,N,SW,4,39,Invasive,Vine,Japanese Honeysuckle,15,,,,,Caprifoliaceae,,
LV1,2018,N,SW,4,40,na,bare ground,Bare Ground,0,,,,,inanimate,,
LV1,2018,N,SW,4,41,Invasive,Vine,Japanese Honeysuckle,15,,,,,Caprifoliaceae,,
LV1,2018,N,SW,4,42,native,Vine,Muscadine,20,,,,,Vitaceae,,
LV1,2018,N,SW,4,42,Invasive,Vine,Japanese Honeysuckle,25,,,,,Caprifoliaceae,,
LV1,2018,N,SW,4,43,native,grass,Sedge,15,,,,,Cyperaceae,,
LV1,2018,N,SW,4,43,Invasive,Vine,Japanese Honeysuckle,15,,,,,Caprifoliaceae,,
LV1,2018,N,SW,4,44,na,bare ground,Bare Ground,0,,,,,inanimate,,
LV1,2018,N,SW,4,45,native,grass,Dichanthelium,10,,,,,Poaceae,,
LV1,2018,N,SW,4,46,native,grass,Dichanthelium,15,,,,,Poaceae,,
LV1,2018,N,SW,4,47,Invasive,Vine,Japanese Honeysuckle,10,,,,,Caprifoliaceae,,
LV1,2018,N,SW,4,48,na,bare ground,Bare Ground,0,,,,,inanimate,,
LV1,2018,N,SW,4,49,Invasive,Vine,Japanese Honeysuckle,10,,,,,Caprifoliaceae,,
LV1,2018,N,SW,4,50,Invasive,Vine,Japanese Honeysuckle,15,,,,,Caprifoliaceae,,
LV1,2018,N,NW,3,1,Invasive,Vine,Japanese Honeysuckle,20,,,,,Caprifoliaceae,,
LV1,2018,N,NW,3,2,native,Tree,Blackjack Oak,40,,,,,Fagaceae,,
LV1,2018,N,NW,3,2,Invasive,Vine,Japanese Honeysuckle,30,,,,,Caprifoliaceae,,
LV1,2018,N,NW,3,3,native,Tree,Blackjack Oak,80,,,,,Fagaceae,,
LV1,2018,N,NW,3,4,native,Vine,Poison Ivy,15,,,,,Anacardiaceae,,
LV1,2018,N,NW,3,5,na,bare ground,Bare Ground,0,,,,,inanimate,,
LV1,2018,N,NW,3,6,Invasive,Vine,Japanese Honeysuckle,5,,,,,Caprifoliaceae,,
LV1,2018,N,NW,3,6,Native,Tree,Sweetgum,15,,,,,Hammamelidaceae,,
LV1,2018,N,NW,3,7,Invasive,Vine,Japanese Honeysuckle,2,,,,,Caprifoliaceae,,
LV1,2018,N,NW,3,8,native,grass,Sedge,30,,,,,Cyperaceae,,
LV1,2018,N,NW,3,9,Invasive,Vine,Japanese Honeysuckle,15,,,,,Caprifoliaceae,,
LV1,2018,N,NW,3,10,Native,Vine,Summer Grape,5,,,,,Vitaceae,,
LV1,2018,N,NW,3,10,native,grass,Dichanthelium,10,,,,,Poaceae,,
LV1,2018,N,NW,3,11,na,bare ground,Bare Ground,0,,,,,inanimate,,
LV1,2018,N,NW,3,12,Invasive,Vine,Japanese Honeysuckle,40,,,,,Caprifoliaceae,,
LV1,2018,N,NW,3,13,native,Vine,Blackberry,20,,,,,Rosaceae,,
LV1,2018,N,NW,3,14,na,bare ground,Bare Ground,0,,,,,inanimate,,
LV1,2018,N,NW,3,15,na,bare ground,Bare Ground,0,,,,,inanimate,,
LV1,2018,N,NW,3,16,na,bare ground,Bare Ground,0,,,,,inanimate,,
LV1,2018,N,NW,3,17,Native,Tree,Winged Elm,150,,,,,Ulmaceae,,
LV1,2018,N,NW,3,18,na,bare ground,Bare Ground,0,,,,,inanimate,,
LV1,2018,N,NW,3,19,na,bare ground,Bare Ground,0,,,,,inanimate,,
LV1,2018,N,NW,3,20,native,grass,Spike Grass,25,,,,,Poaceae,,
LV1,2018,N,NW,3,21,Invasive,Vine,Japanese Honeysuckle,10,,,,,Caprifoliaceae,,
LV1,2018,N,NW,3,22,na,bare ground,Bare Ground,0,,,,,inanimate,,
LV1,2018,N,NW,3,23,native,grass,Dichanthelium,15,,,,,Poaceae,,
LV1,2018,N,NW,3,24,native,grass,Dichanthelium,55,,,,,Poaceae,,
LV1,2018,N,NW,3,25,native,grass,Dichanthelium,5,,,,,Poaceae,,
LV1,2018,N,NW,3,26,Native,Tree,Winged Elm,60,,,,,Ulmaceae,,
LV1,2018,N,NW,3,27,na,bare ground,Bare Ground,0,,,,,inanimate,,
LV1,2018,N,NW,3,28,native,Vine,Poison Ivy,10,,,,,Anacardiaceae,,
LV1,2018,N,NW,3,29,native,Tree,Red Maple,85,,,,,Aceraceae,,
LV1,2018,N,NW,3,30,Invasive,Vine,Japanese Honeysuckle,5,,,,,Caprifoliaceae,,
LV1,2018,N,NW,3,31,na,bare ground,Bare Ground,0,,,,,inanimate,,
LV1,2018,N,NW,3,32,native,Vine,Blackberry,100,,,,,Rosaceae,,
LV1,2018,N,NW,3,33,na,bare ground,Bare Ground,0,,,,,inanimate,,
LV1,2018,N,NW,3,34,native,Vine,Poison Ivy,10,,,,,Anacardiaceae,,
LV1,2018,N,NW,3,35,native,Forb,Goldenrod,80,,,,,Asteraceae,,
LV1,2018,N,NW,3,35,native,Vine,Blackberry,110,,,,,Rosaceae,,
LV1,2018,N,NW,3,36,native,shrub,Eastern Baccharis,150,,,,,Asteraceae,,
LV1,2018,N,NW,3,37,na,bare ground,Bare Ground,0,,,,,inanimate,,
LV1,2018,N,NW,3,38,Invasive,Vine,Japanese Honeysuckle,15,,,,,Caprifoliaceae,,
LV1,2018,N,NW,3,38,native,Forb,Goldenrod,85,,,,,Asteraceae,,
LV1,2018,N,NW,3,39,native,Vine,Muscadine,90,,,,,Vitaceae,,
LV1,2018,N,NW,3,40,Invasive,shrub,Chinese Privet,120,,,,,Oleaceae,,
LV1,2018,N,NW,3,40,native,Tree,Post Oak,110,,,,,Fagaceae,,
LV1,2018,N,NW,3,41,Invasive,Vine,Japanese Honeysuckle,60,,,,,Caprifoliaceae,,
LV1,2018,N,NW,3,41,Native,Tree,Water Oak,50,,,,,Fagaceae,,
LV1,2018,N,NW,3,42,Invasive,Vine,Japanese Honeysuckle,70,,,,,Caprifoliaceae,,
LV1,2018,N,NW,3,42,Native,Vine,Virginia Creeper,10,,,,,Vitaceae,,
LV1,2018,N,NW,3,43,Invasive,Vine,Japanese Honeysuckle,40,,,,,Caprifoliaceae,,
LV1,2018,N,NW,3,44,native,grass,Spike Grass,40,,,,,Poaceae,,
